time,price,volume,open_interest
2025-10-30 03:00:00,0.0100,2245,508879
2025-10-30 04:00:00,0.0200,1979,510149
2025-10-30 05:00:00,0.0100,1167,510616
2025-10-30 06:00:00,,0,510616
2025-10-30 07:00:00,0.0200,8602,519186
2025-10-30 08:00:00,,0,519186
2025-10-30 09:00:00,,0,519186
2025-10-30 10:00:00,0.0200,1076,520262
2025-10-30 11:00:00,0.0200,233,520495
2025-10-30 12:00:00,0.0100,491,520916
2025-10-30 13:00:00,0.0200,550,520458
2025-10-30 14:00:00,0.0200,289,520747
2025-10-30 15:00:00,0.0200,8335,513346
2025-10-30 16:00:00,0.0100,2539,513307
2025-10-30 17:00:00,0.0200,7802,513353
2025-10-30 18:00:00,0.0200,1088,514129
2025-10-30 19:00:00,0.0200,1220,515349
2025-10-30 20:00:00,0.0200,23924,518076
2025-10-30 21:00:00,0.0200,1684,519474
2025-10-30 22:00:00,0.0200,6415,525166
2025-10-30 23:00:00,0.0200,513,525679
2025-10-31 00:00:00,0.0200,4104,529783
2025-10-31 01:00:00,0.0200,981,530764
2025-10-31 02:00:00,0.0200,279,531043
2025-10-31 03:00:00,0.0100,1495,532538
2025-10-31 04:00:00,0.0100,653,533191
2025-10-31 05:00:00,0.0100,582,533767
2025-10-31 06:00:00,0.0100,2804,536571
2025-10-31 07:00:00,0.0100,93,536664
2025-10-31 08:00:00,0.0100,467,537131
2025-10-31 09:00:00,,0,537131
2025-10-31 10:00:00,0.0200,14465,551596
2025-10-31 11:00:00,0.0100,1389,552985
2025-10-31 12:00:00,,0,552985
2025-10-31 13:00:00,0.0100,93,553078
2025-10-31 14:00:00,0.0100,1121,553192
2025-10-31 15:00:00,0.0100,513,553705
2025-10-31 16:00:00,0.0100,600,553705
2025-10-31 17:00:00,0.0200,15440,553658
2025-10-31 18:00:00,0.0200,210,553868
2025-10-31 19:00:00,0.0200,581,554435
2025-10-31 20:00:00,0.0100,1608,554747
2025-10-31 21:00:00,0.0200,897,555214
2025-10-31 22:00:00,0.0200,467,555681
2025-10-31 23:00:00,0.0200,1294,556250
2025-11-01 00:00:00,0.0100,1296,556150
2025-11-01 01:00:00,0.0200,2339,556150
2025-11-01 02:00:00,0.0100,5986,556186
2025-11-01 03:00:00,0.0200,564,556750
2025-11-01 04:00:00,0.0200,946,557496
2025-11-01 05:00:00,0.0200,186,557682
2025-11-01 06:00:00,0.0100,23,557659
2025-11-01 07:00:00,0.0200,1135,558794
2025-11-01 08:00:00,,0,558794
2025-11-01 09:00:00,0.0200,100,558894
2025-11-01 10:00:00,0.0200,735,559629
2025-11-01 11:00:00,,0,559629
2025-11-01 12:00:00,,0,559629
2025-11-01 13:00:00,,0,559629
2025-11-01 14:00:00,0.0200,23,559652
2025-11-01 15:00:00,0.0200,519,560165
2025-11-01 16:00:00,0.0200,3509,563674
2025-11-01 17:00:00,0.0200,512,564186
2025-11-01 18:00:00,0.0200,2937,561621
2025-11-01 19:00:00,0.0200,303,561919
2025-11-01 20:00:00,0.0200,122,562027
2025-11-01 21:00:00,0.0100,31121,562037
2025-11-01 22:00:00,0.0200,92,562129
2025-11-01 23:00:00,0.0100,560,562689
2025-11-02 00:00:00,0.0100,28382,568105
2025-11-02 01:00:00,0.0200,306,568411
2025-11-02 02:00:00,0.0100,139,568550
2025-11-02 03:00:00,0.0100,322,568862
2025-11-02 04:00:00,0.0100,6168,568472
2025-11-02 05:00:00,0.0100,801,567873
2025-11-02 06:00:00,,0,567873
2025-11-02 07:00:00,0.0200,2185,568058
2025-11-02 08:00:00,0.0200,1031,567961
2025-11-02 09:00:00,0.0200,697,568608
2025-11-02 10:00:00,,0,568608
2025-11-02 11:00:00,,0,568608
2025-11-02 12:00:00,0.0200,93,568701
2025-11-02 13:00:00,,0,568701
2025-11-02 14:00:00,0.0100,4,568701
2025-11-02 15:00:00,0.0100,24,568699
2025-11-02 16:00:00,0.0200,413,568844
2025-11-02 17:00:00,0.0100,8745,569476
2025-11-02 18:00:00,0.0200,6064,575540
2025-11-02 19:00:00,0.0100,2576,572964
2025-11-02 20:00:00,0.0100,1634,572132
2025-11-02 21:00:00,0.0200,1518,572590
2025-11-02 22:00:00,0.0100,4917,570673
2025-11-02 23:00:00,0.0100,139,570534
2025-11-03 00:00:00,0.0100,4410,573776
2025-11-03 01:00:00,0.0100,2519,571281
2025-11-03 02:00:00,0.0100,4471,568942
2025-11-03 03:00:00,0.0100,210,568918
2025-11-03 04:00:00,0.0200,279,569197
2025-11-03 05:00:00,0.0100,20254,571379
2025-11-03 06:00:00,0.0100,37732,569365
2025-11-03 07:00:00,,0,569365
2025-11-03 08:00:00,0.0200,633,569998
2025-11-03 09:00:00,0.0200,46,570044
2025-11-03 10:00:00,,0,570044
2025-11-03 11:00:00,,0,570044
2025-11-03 12:00:00,0.0200,46,570090
2025-11-03 13:00:00,,0,570090
2025-11-03 14:00:00,,0,570090
2025-11-03 15:00:00,0.0100,98,570090
2025-11-03 16:00:00,,0,570090
2025-11-03 17:00:00,,0,570090
2025-11-03 18:00:00,0.0100,93,570183
2025-11-03 19:00:00,0.0100,93,570276
2025-11-03 20:00:00,0.0100,143,570369
2025-11-03 21:00:00,0.0100,9361,577619
2025-11-03 22:00:00,0.0100,93,577712
2025-11-03 23:00:00,0.0100,11938,589400
2025-11-04 00:00:00,0.0100,750,589400
